MAC,Timestamp,Signal Quality,Channel Frequency
f8:0f:f9:52:3a:31,1677847831.130878,100,2412
8e:25:e0:ca:66:c2,1677847831.4535441,81,2412
8e:25:e0:ca:66:c2,1677847831.4736001,100,2412
00:d0:2d:e3:92:c3,1677847832.154484,86,2412
00:d0:2d:e3:92:c3,1677847840.201992,81,2412
00:d0:2d:e3:92:c3,1677847840.2150452,86,2412
f8:0f:f9:52:3a:31,1677847841.9918993,100,2412
48:d6:d5:32:07:c0,1677847842.935445,95,2412
48:d6:d5:32:07:c0,1677847842.9365063,81,2412
00:d0:2d:e3:92:c3,1677847848.2752051,81,2412
b2:7a:b3:7f:d6:de,1677847851.236668,86,2412
00:d0:2d:e3:92:c3,1677847866.097512,86,2412
f8:0f:f9:52:3a:31,1677847866.81952,86,2412
f8:0f:f9:52:3a:31,1677847866.822647,77,2412
00:d0:2d:e3:92:c3,1677847874.1547,81,2412
0a:52:65:96:df:4e,1677847884.1359472,68,2412
0a:52:65:96:df:4e,1677847884.179581,68,2412
0a:52:65:96:df:4e,1677847884.2485452,63,2412
0a:52:65:96:df:4e,1677847884.3131902,68,2412
0a:52:65:96:df:4e,1677847884.328604,68,2412
0a:52:65:96:df:4e,1677847884.3486311,63,2412
6a:96:e1:29:16:5b,1677847885.3488693,72,2412
6a:96:e1:29:16:5b,1677847885.3878243,72,2412
12:d9:10:1e:63:14,1677847887.144412,81,2412
f8:0f:f9:52:3a:31,1677847896.3010492,86,2412
7e:f5:c8:9b:37:88,1677847897.326893,72,2452
