MAC,Timestamp,Signal Quality,Channel Frequency
00:d0:2d:e3:92:c3,1678099130.4299908,77,2412
00:d0:2d:e3:92:c3,1678099130.4656062,72,2412
00:d0:2d:e3:92:c3,1678099138.490933,72,2412
00:d0:2d:e3:92:c3,1678099156.308769,72,2412
48:d6:d5:32:07:c0,1678099157.6639984,81,2412
48:d6:d5:32:07:c0,1678099157.6673806,81,2412
48:d6:d5:32:07:c0,1678099157.6684537,86,2412
48:d6:d5:32:07:c0,1678099157.6696036,81,2412
00:d0:2d:e3:92:c3,1678099164.3734262,77,2412
00:d0:2d:e3:92:c3,1678099164.3945477,77,2412
1a:e5:24:fc:6e:e8,1678099164.839534,86,2412
1a:e5:24:fc:6e:e8,1678099164.8603234,86,2412
a6:11:84:26:7d:02,1678099167.4115427,77,2412
a6:11:84:26:7d:02,1678099167.5073485,81,2412
e6:56:e0:2e:e5:f5,1678099168.8719094,86,2427
e6:56:e0:2e:e5:f5,1678099169.1463344,81,2442
00:d0:2d:e3:92:c3,1678099172.4339304,72,2412
00:d0:2d:e3:92:c3,1678099172.4577801,77,2412
e6:56:e0:2e:e5:f5,1678099173.332978,77,2412
e6:56:e0:2e:e5:f5,1678099173.342857,72,2412
be:93:91:4c:d9:6b,1678099173.4110277,81,2412
be:93:91:4c:d9:6b,1678099173.429747,72,2412
8e:77:73:9f:b0:a7,1678099173.7719924,72,2412
8e:77:73:9f:b0:a7,1678099173.7865696,63,2412
3a:9d:a8:9e:15:8e,1678099175.1511078,77,2412
3a:9d:a8:9e:15:8e,1678099175.171127,72,2412
5e:e2:d2:74:91:08,1678099175.2345316,63,2412
26:78:5f:b7:b7:17,1678099175.4270597,72,2412
22:87:75:aa:2b:aa,1678099175.5700307,77,2412
f6:d4:6f:47:d0:4a,1678099177.0944393,77,2412
a4:6c:f1:28:71:80,1678099184.6962495,72,2412
